,text,cmp_code,eu_code
383,"To create real conditions for the full life of disabled people, one should immediately ratify the UN Convention on the Rights of Disabled,",705.0,
384,"provide them with the necessary drugs and technical means of rehabilitation,",504.0,
385,and also restore the benefits taken from the disabled by the Party of power.,504.0,
386,85. Raise the prestige of the teacher in society,704.0,
387,It is necessary to introduce real moral and material incentives for those who teach our children - our future.,704.0,
388,"Scientists, teachers, doctors - a salary twice as high as the average in the country.",704.0,
389,86. Provide support to schools,506.0,
390,"In cities, the school should become the cultural and educational center of the microdistrict in which it is located.",506.0,
391,"And in rural areas, it should be prohibited to close small rural schools, especially in the northern and remote areas of the country.",703.0,
392,It must be understood that the closure of the school is the beginning of the path to the disappearance of this settlement.,506.0,
393,87. Pay attention to kindergarten,504.0,
394,"It is necessary to revise the training of teachers of kindergartens, organize family kindergartens in small settlements, increase the number of kindergartens in cities by accelerated construction of new buildings and the return of premises illegally selected for children.",504.0,
395,All educators must have a higher education and a decent salary.,704.0,
396,88. Forbid to evict citizens,504.0,
397,"Neither the debt to pay for housing and communal services, nor the inability to return the loan to the bank, nor other circumstances should be the reason for the eviction of citizens from apartments and houses for debts.",504.0,
398,89. Protect the property of citizens,401.0,
399,It should be prohibited by the bailiffs to seize personal property.,401.0,
400,Executive sheets indicating the amount of the debt should be sent at the place of work of the debtor.,504.0,
401,"And if he does not have work, then it is necessary to wait until he has a source of income.",504.0,
402,90. Nationalize the entire structure of housing and communal services and the system of education and healthcare.,413.0,
403,Their transfer to private hands did not lead to the normal development of these spheres.,413.0,
404,It is required to take stiff measures for state control,413.0,
405,"Army, security, eradication of terrorism and crime",,
406,91. Strengthen the protection of the most important objects,605.0,
407,"It is necessary to strengthen the regime of protection of mass accumulations of people, industry and life support objects,",605.0,
408,And also provide security structures with technical means and increase the level of requirements for the training of their employees.,605.0,
409,92. Make security services better,605.0,
410,"It is necessary to form special competitive requirements for private security companies that participate in the protection of objects of an increased terrorist threat in order to prevent security enterprises that hire pensioners, migrants, disabled people and persons without special training for tenders.",605.0,
411,93. Re -equipment of large transport nodes,411.0,
412,"Railway stations, airports and metro should be equipped with a complex system of preventing terrorist attacks, such as gas analyzers, thermal imagers and blockers of mobile communications radio signals.",411.0,
413,94. Remote the order in the field of mobile communications,605.0,
414,"LDPR requires prohibiting the sale of SIM cards to mobile phones without presenting their passport owners, since terrorists use such anonymous mobile phones to activate radio-controlled bombs.",605.0,
415,95. Provide medical care,504.0,
416,"It is necessary to create ambulance stations at railway stations, medical helicopter detachments in large air hubs so that people wounded with terrorist attacks do not die, waiting for the doctor’s arrival.",504.0,
417,96. Tighten the punishment for terrorists,605.0,
418,"It is necessary to extend the criminal liability to relatives of terrorists, who, in fact, are accomplices, since they most often know about the impending crime, but do not report to law enforcement agencies.",605.0,
419,97. Cancel the moratorium on the death penalty,605.0,
420,LDPR demands: cancel the moratorium on the death penalty according to the articles for terrorism;,605.0,
421,"to introduce the death penalty to punish high -ranking corrupt officials, whose actions are on the hands of terrorists;",304.0,
422,Tighten responsibility for drug trafficking and abduction of people.,605.0,
423,98. Reconstruct the Center for Combating Terrorism,605.0,
424,And also - all departments abolished in recent years and units to combat terrorism and organized crime.,605.0,
425,99. Stop the war of officials with Russian patriots,601.0,
426,"They are the support of society, not its enemies.",601.0,
427,"We demand to close the center for the fight against the so -called extremism and all the similar organizations, the very existence of which offends the Russian intelligentsia.",601.0,
428,"In this case, it is necessary to punish everyone who incites hatred of the state -forming people.",601.0,
429,To remove from the Criminal Code of the Russian Federation Article 282.,601.0,
430,100. Stop crime growth,605.0,
431,"To do this, we need to make our police capable and professional.",605.0,
432,"It is necessary to increase the salary of law enforcement officers at least twice,",605.0,
433,"carry out regular rotation of law enforcement agencies in the country,",605.0,
434,"And for bribes to deprive the ranks and posts, to undergo an unconditional criminal punishment.",304.0,
435,101. Strengthen the prevention of offenses,605.0,
436,Random people should not sit in prison.,605.0,
437,"A special task is the prevention of offenses among adolescents and their involvement in socially significant public works, patriotic events and sports.",605.0,
438,102. Strengthen the army and security organs,104.0,
439,"Without this, all talk about the fight against external and internal enemies of Russia will be just an empty chatter.",104.0,
440,"Particular attention should be directed to social support for military personnel and members of their families, as well as to modernize the army.",104.0,
441,103. Transfer the army to a voluntary basis,104.0,
442,"We propose to abandon the current format of completing the armed forces, it is ineffective.",104.0,
443,The army must be transferred to a voluntary basis - whoever wants to.,104.0,
444,"In addition to the principle of volunteering, expand the use of the contract system.",104.0,
445,104. Give benefits to the military and police,504.0,
446,"The LDPR demands that military personnel and law enforcement officers provide free travel in public transport, preferential annual guilues, free travel to the place of rest and treatment.",504.0,
447,105. To eradicate grandfature and corruption in the army,104.0,
448,The Russian army should consist of high -level professionals.,104.0,
449,"Only then, such facts that dishonor, such as hazing and corruption, will disappear from it.",104.0,
450,106. To attract Russian youth from the CIS countries to the army,104.0,
451,The guys from these countries will be happy to serve in the Russian army for obtaining Russian citizenship.,104.0,
452,This will significantly increase the number of our population.,0.0,
453,Housing and roads,,
454,107. Reveal housing and construction cooperatives,411.0,
455,The Law on ZhSK should be urgently adopted in order to protect law-abiding citizens from scammers and corruption officials.,605.0,
456,Issuance of land and connection to communications are carried out for citizens on a free basis.,504.0,
457,108. Contribute to low -rise construction,504.0,
458,Even people with a very small salary will be able to afford to buy a small house.,504.0,
459,It's real.,504.0,
460,The state will issue an interest -free loan for 30 years.,504.0,
461,"And at the same time, for each child there will be a 30 percent discount from the loan.",504.0,
462,Families with three children - a house for free in those regions where mortality is higher than the birth rate.,603.0,
463,"Here is a solution to the problem of the birth rate, the problem of employment, housing problem.",603.0,
464,109. Repair of emergency housing at the expense of the state,504.0,
465,People are not to blame for the fact that their house did not make a major overhaul.,504.0,
466,Management companies must report to the residents for each penny spent.,504.0,
467,110. Protect the rights of the owner and tenant of housing,401.0,
468,It should: introduce state insurance of contributions of participants in shared construction;,504.0,
469,"prohibit the sale of residential facilities and hostels, where people still continue to live;",504.0,
470,simplify the procedure for the design of land under residential buildings and the houses themselves;,,
471,"Tighten the responsibility of managing companies, the leadership of the HOA, housing cooperatives to the owners of housing.",,
472,To recreate the Ministry of Housing and Communal Services.,412.0,
473,The private sector did not justify itself in this area.,412.0,
474,111. Start the construction of roads,411.0,
475,"And finally, about the roads.",411.0,
476,It is necessary in the shortest possible time to build modern roads for housing and places of work of citizens.,411.0,
477,"On these new roads, all of Russia will move to new power and greatness.",601.0,
478,LDPR is ready,,
479,RULE THE COUNTRY!,305.0,
480,The only way to withdraw the country from stagnation and crisis is the embodiment of the ideas of the LDPR.,305.0,
481,"They are based on time -tested values: democracy, liberalism and patriotism.",603.0,
482,Here is what the leader of the LDPR Vladimir Zhirinovsky said about them:,305.0,
483,Our democracy is freedom without anarchy and election without pressure from the party in power and without the use of an administrative resource.,202.0,
484,"Our liberalism is a free development of society, based on respect for various opinions, beliefs, habits, and different ways of life and thinking.",606.0,
485,And none of the foreigners should indicate to citizens of Russia how to live.,601.0,
486,"Our patriotism is a love for Russia and the Russian people, who created a great state and discovered a way into the future for hundreds of peoples and nationalities of our country.",601.0,
487,"We always played for an independent court, free press, honest elections.",201.0,
488,LDPR is ready to rule the country!,305.0,
489,"We rely on the Russian people, on our progressive ideology, on twenty -two years of experience of political struggle and legislative activity.",305.0,
490,"As part of the State Duma of the sixth convocation, in 2011–2016, deputies of the LDPR faction will lay a legal foundation for the implementation of all strategic goals listed in this program",305.0,
491,.And we ask everyone who is dear to the fate of the Motherland to vote for our candidates.,601.0,
492,"The history of mankind has experienced different forms of solidarity: tribes, religions, national entities, proletarian, communist, NATO, pan -European, etc.",0.0,
493,"In Russia, the time has come to rally people on the basis of all -Russian solidarity.",606.0,
494,We are all Russians and our will is mobilized to victory Russian civilization.,601.0,
495,"Only the LDPR, or tolerate further!",305.0,
