,text,cmp_code,eu_code
303,"To do this, all operators in the sector must be involved and, in the long term, give life, with the contribution of all the political and social forces of the country, to a new constituent phase, aimed at globally redesigning the entire system through a total reformorganic, which touches all the sectors of jurisdiction, and allows a rationalization and enhancement of resources.",605.0,
304,"In the short term, a great help for the speeding of the process can arrive: from the implementation of information technology, and therefore from the allocation of greater funds for technologies and the training of staff;from the simplification of rites;by a better use of available resources;the involvement of local authorities in the organization of the service;from the use of all the subjects of jurisdiction in the administration of justice;from the enhancement of the virtuous practices adopted in some courts;from a greater involvement of the professional categories.",605.0,
305,"And from an economic point of view, since a justice that works reverberates its effects also on GDP, valid projects on modernization, on employment on training to find resources also from European funding will be presented.",605.0,
306,"No step back can be tolerated with respect to the guarantees envisaged in our system: the main objective remains that of the right process, criminal, civil, administrative and tax.",605.0,
307,Reductions of the degrees of judgment or restrictions to access are not acceptable.,605.0,
308,"The indiscriminate increase in the costs of the process that in recent years has fell with increasing vehemence on the citizen, and which is drawing a justice system reserved for the most wealthy categories, is not tolerable.",605.0,
309,"If the law must be the same for everyone and if justice must be administered in the name of the Italian people, it is necessary that everyone is put in the condition of contacting a judge to assert their rights, just as the process must work egive quick and right responses.",605.0,
310,"The essential role of the process must be redesigned through the awareness of its importance, and the incentive of precontentous and deflationary voluntary forms, which allow you to make you only arrive the most relevant and more controversial issues.",605.0,
311,"In criminal justice, so that the law is the same for everyone, the criminal action must be the same for everyone.",605.0,
312,"It is inadmissible that in the face of the same criminal fact, some are investigated and others are not, some are condemned and for others the prescription is reached.",605.0,
313,"The criminal action cannot be promoted according to discretionary criteria of the magistrates, irrefutable, which make the judicial tool a clockwork weapon in the hands of individuals, usable or not based on discretionary choices.",202.0,
314,The presumption of innocence is the foundation of our system.,202.0,
315,Responsible justice safeguards the suspect and his reputation before a sentence is issued on his account.,202.0,
316,Telephone interceptions cannot be newspaper.,201.0,
317,"Justice and security represent the first civil rights that the state must protect, to guarantee everyone the freedom to be able to build their own future for those who threaten their existence.",605.0,
318,The choices,,
319,Dislocation of justice in the area.,605.0,
320,It is essential to reactivate the recently suppressed judicial offices and repeal all the laws that in recent years have ordered the closure of many courts.,605.0,
321,"The widespread distribution of justice in the area is essential to guarantee citizens ease of access to the system and awareness of the presence of the state, but will have to take into account multiple factors, including the demand for justice that comes from the territory.",605.0,
322,"We therefore have to redesign the judicial circumscriptions with knowledge of the facts, and after collecting all the data necessary to guarantee a right and correct distribution of the offices.",605.0,
323,"It is essential to provide for an involvement of local authorities in the administration of justice, in the organization in finding resources, in decision -making moments of an administrative nature.",605.0,
324,Judicial geography must be released from administrative geography.,605.0,
325,"It is not mandatory that the district of a court coincides with a municipality or a province, just as it is not mandatory that the Court of Appeal District has regional scope.",605.0,
326,Subjects of jurisdiction.,,
327,"Justice is a fundamental moment in the life of the state, which is why all the subjects who interact in its name must respond to the ethics of responsibility, in consideration of the sacredness of the system.",605.0,
328,"Starting from the objective data of the existence of an elephantiasis of justice, both with reference to the quantity, with reference to the organization, we must reconfigure the roles and powers of all the subjects who interact in the process and outside the process, restoring for all theconcept of responsibility.",605.0,
329,The ethics of liability corresponds to the need for better university preparation and a constant formation of all those who play a role in the solution of disputes.,605.0,
330,"In the civil field and, for the crimes that can be prosecuted as a part, even in the criminal sector, to recover resources and speed up the solution of the quarrels, one could hypothesize the enhancement of the role of lawyers, to be formed also in mediation techniques, in such a wayTo allow their valid contribution in the extrajudicial solution of the dispute, and avoid immediate appeal to the process.",605.0,
331,"In the civil and criminal field, one could imagine a reform of the honorary judiciary, unifying the different figures currently existing, and assigning them a well -defined sector of jurisdiction.",605.0,
332,"In this way, through the preventive activity, judicial dispute would decrease, and through the expansion and rationalization of the intervention sectors of the honorary magistrates, only those most important and delicate processes would be donated to the ordinary judiciary, with particular reference to the criminal sectorand to the sector of family and juvenile law, areas that touch the fundamental rights of the person.",605.0,
333,The process.,,
334,"If the changes requested about the subjects of the jurisdiction were fully operational, a remarkable step on the speeding up of the process would already be taken.",605.0,
335,"In any case, the principles with respect to which you cannot take steps back are the regime of guarantees and the principle of availability in the civil trial.",605.0,
336,"Our work will be directed towards the simplification of the rites and the specialization, favoring the setting of the system.",605.0,
337,"Let's see, for example, with the establishment of the family court, able to merge the different jurisdictional sectors currently existing, to specialize for the thematic area and combine all the problems concerning the family: from the separation between spouses, to toCustody of children, to the protection of minors, up to the juvenile criminal law, with a view to the expensive protection of the rights of minors born in marriage or outside of it.",605.0,
338,"The costs of access to justice must be reduced, since everyone must have the opportunity to access it.",605.0,
339,"In the criminal trial it is necessary to take note that the principle of the compulsory criminal action is only a dogma, since the decision on which processes to carry on or which crimes pursuing is, in reality, remitted to the will of the individual magistrate, who does notHe responds to none of his choices.",605.0,
340,It will be necessary to start thinking about general criminal policy addresses to be entrusted to Parliament.,605.0,
341,"And carry out the separation of careers between investigators and judging magistrates, not only to guarantee the third party of those who decide, but also to be able to enjoy highly specialized prosecutors who can keep up with the complexity of the crimes.",202.0,
342,"To counteract the crime it is necessary to increase and train the police, allowing them to operate with advanced technologies spread in the area, and not limited to the availability of a few groups of excellence.",605.0,
343,The execution of the penalty - the function of the penalty.,,
344,"Currently, the inability of the state to quickly manage the processes involves spent the impunity of those who delinque.",605.0,
345,"Not only that, but the inadequacy of the structures and the system of application does not allow, in cases, in cases where it must be taken for granted, to perform that function so punitive, but at the same time re -educational, that our system assigns them.",605.0,
346,"Selling of the process are therefore necessary, preserving all the indispensable guarantee systems and acting on the organization, as well as a new formulation of the system of application of the sentence, so as to allow first of all that the sentence is obvious,",605.0,
347,"Secondly, the condemned man does not brown in prison and does not become only a weight for himself and for society.",605.0,
348,"The performance of socially useful works could be assumed as regulates, and limit the restriction of personal freedom to precise types of crime, or to those essentially criminal personalities.",605.0,
349,"The restriction rule in different institutions should be restored, depending on the crime committed, and separate those who are awaiting trial from those who are serving a definitive sentence.",605.0,
350,"The problem of overcrowding cannot be solved or resorting to generalized reward systems, nor necessarily building multiple prisons.",605.0,
351,"We must prevent the prisoner from constitutes only a weight for society, transforming it into a resource and restoring that dignity that cannot be denied to any human being.",605.0,
352,"At the same time, it is right that the victims of crimes do not feel betrayed by the state",605.0,
353,And that the staff who work in prisons is trained and gratified.,605.0,
354,Responsibility and responsibility of the subjects of jurisdiction.,605.0,
355,The issue of the responsibility and responsibility of all the subjects who interact in the administration of justice will have to find wide prominence.,605.0,
356,"It is not possible to tolerate the non -existence of ""sine cure"" that is to say areas of absolute impunity.",605.0,
357,"All the professional categories concerned will have to observe and respect adequate ethical codes as regards the respective ""internal justice"", and ensure the expulsion of those who do not respect these principles.",605.0,
358,"Each will have to respond to their actions towards the subjects damaged by their work, without this being able to limit their autonomy and independence, but guaranteeing citizens from errors and abuses.",202.0,
359,Administrative justice,,
360,The relations between citizen and public administration must be marked by justice and transparency.,202.0,
361,"And everyone must have the opportunity to resort to the judge whenever he believes he has been the victim of an error or abuse, without being forced to bear the current large costs of the administrative process.",202.0,
362,"The administrative dispute must be prevented by guaranteeing greater powers of participation in the procedure by the citizen, encouraging the use of agreements and forms of preventive mediation.",202.0,
363,"In light of the results achieved, social utility and the examination of the cost/ benefit ratio, the role of the numerous guaranteed authorities established over time, to avoid duplications and not disperse essential resources, will be rethought and reviewed.",303.0,
364, ,,
365,The challenge,,
366,11) the protection of birth and families,,
367,Italy remains in a condition of zero growth;The birth rate is among the lowest in Europe.,603.0,
368,All available data describe a social emergency that puts the right to life in the present and in the future at risk.,603.0,
369,"The situation of strong crisis that Italy is going through, impacts in a different way on citizens, increases the social gap, does not allow young people to think in perspective, leaving them in uncertainty on several fronts, including the project to make a family.",603.0,
370,"The new couples do not have guarantees of support: scarce transfers and tax reliefs and non -aimed at the use of services, insufficient nursery schools, educational and school services with high straight lines, lack of a subsidiary network, absence of protection of women with atypical contracts,absence of concessions for access to the house.",603.0,
371,  ,,
372,These are some of the obstacles that couples face to conquer the possibility of being parents.,603.0,
373,"We intend to promote the birth rate decisively and support the couple in the important educational task, to return the ""right to the future"" to the younger generations.",603.0,
374, ,,
375,The choices:,,
376,Introduction of the family quotient.,504.0,
377,An ancient and modern battle to lighten the tax burden proportionally to the number of family members.,504.0,
378,Criterion aimed at promoting the birth rate for a nation that is slowly dying.,504.0,
379,Introduction of the quotient only for income that do not exceed a certain threshold and system of family allowances in favor of the poorest bands that would not be benefited.,504.0,
380,The estimated cost is 12 billion.,504.0,
381,The annual public spending is 800: the game is worth the candle.,504.0,
382,"Introduction of the family quotient as a selection criterion for concessions, according to a careful evaluation of the conditions of the family.",504.0,
383,This proposal offers discounts on the rates based on parameters that reduce the ISEE value.,503.0,
384,"They concern the number of children, the age, the condition of unemployment and the presence of disability in the family.",504.0,
385,"Possibility of access to the period of work abstention, especially in the first year of life, for both parents.",504.0,
386,4% VAT on children's products.,504.0,
387,"Remove the economic and social causes, which lead to renouncing motherhood, through forms of support and a correct application of current legislation.",706.0,
388,"Relaunch of female employment, guaranteeing part-time and spreading teleworking;",706.0,
389,Taking into account that the birth index increases where female occupation grows.,706.0,
390,"Enhancement of the public-private offer of nursery schools, also through the promotion of management forms of management, based on a solidarity pact between families and in full respect of the subsidiary principle.",504.0,
391,"Forms of incentive for the opening of nursery schools in the workplace, condominium and in private houses according to the Tatsmutter model.",504.0,
392,  ,,
393,"Support for the so -called ""shared bis"": continuation of any legislative initiative in support of policies in favor of Bigeitorialita 'understood as the right of children to be able to grow in a balanced way with both parents even in the event of their separation.",603.0,
394, ,,
395,Introduction of a concrete housing policy for young couples.,706.0,
396,Finishing of the Guarantee Fund for the purchase of the first home for young couples and precarious workers.,706.0,
397,The challenge,,
398,12) Italy between culture and tourism,,
399,"Italy has much rarer and precious riches of oil, moreover inexhaustible: culture, art and landscape.",502.0,
400,"Only considering the UNESCO sites registered in Italy, it emerges that our country holds the highest number of sites in the world, resulting in the most visited.",502.0,
401,"In fact, on 936 sites present in 153 countries, 47 are in Italy.",502.0,
402,"If we consider the uninitated heritage, works of art, museums, monuments, natural places, villages and food and wine heritage it is easy to understand how the idea has spread that Italy holds 70% of world cultural heritage.",502.0,
403,An exaggeration based on a truth.,502.0,
404,"In the face of this, these riches appear little and poorly used.",502.0,
405,"To understand the anomaly of the management of our assets it is useful to consider that almost 10 euros are paid to access the Eiffel Tower, 25 dollars for the Empire State Building, 20 euros for the Big Ben in London, 13 for the Sagrada Familia of Barcelona, 15 for the Santiago Bernabeu stadium in Madrid.",502.0,
406,"Prices well higher than 9 euros for the Colosseum, the 11 of Pompeii, the 6 of the Mole Antonelliana or the 6.50 for the Uffizi Gallery.",502.0,
407,To this is added the almost total absence of collateral attractions.,502.0,
408,"The cultural heritage presents a huge economic, tourist and employment potential.",502.0,
409,Art and culture are for Italy a strong element of cohesion and 'identity'.,502.0,
410,To date it has been the subject of low enhancement.,502.0,
411,It is necessary to intervene with a radical reversal.,502.0,
412,The choices:,,
413,"Intervention with tools to develop a system policy, indispensable to be able to support competition with competing countries.",502.0,
414,The aspects on which they insist are two: enhancement of the network of services and investments in operators' training.,502.0,
415,"Investment in tourism and promotion of the ""Italy"" brand, putting attractions to a system and connecting them with those who offer hospitality, catering, driving services, rather than with agri -food, making the network accessible and not the single monument.",502.0,
416,"Strong and political incentive of poster, also through the use of the tax credit institution, in favor of the private individual who intends to invest in infrastructures related to tourism and the expansion and improvement of reception accommodation facilities.",502.0,
417,"Firm, modern, innovative training of operators and redevelopment of existing ones.",502.0,
418,Enough with the improvised.,502.0,
419,"Approaching school and university to the labor market, reducing the distance between the need for business skills and the offer available so far.",502.0,
420,"Remodeling the training addresses aimed at tourism, from professional institutes to universities.",502.0,
421,Access to the Superintendencies for young people.,502.0,
422,"For more than 10 years, competitions have not been banned, the detached offices have multiplied with proliferation of managerial positions.",502.0,
423,"New competitions are needed and the launch of a new generation of superintendents who knows how to combine culture of conservation with economic management, protection of assets with them with income, giving new vitality to an activity perceived only as an interdictorial.",502.0,
424,Italy must churn out the world excellence of this sector.,502.0,
425,Financing of cultural heritage with cultural heritage.,502.0,
426,Currently all the revenues (from the entrances to the copyright rights on the images of our heritage) are paid to the Ministry of Finance and only in the slightest part reused for culture.,502.0,
427,"It is necessary that all these entries are intended for restorations, protection, enhancement, training.",502.0,
428,Restoration of the public with the private individual.,502.0,
429,The abandonment of entire archaeological areas and works of art requires the rethinking of the restoration system and a decisive activity of conciliation of maintenance interventions with the private individual.,502.0,
430,It is necessary to ensure convention and tax reliefs (such as abroad) and a tax regime for the restoration that it is an encouragement to companies that mature quality advertising appeal.,502.0,
431,Enhancement of the existing invisible.,502.0,
432,All Italian museums have deposits rich in historical and artistic materials.,502.0,
433,So far there has been the will to enhance this deposit.,502.0,
434,It is necessary to catalog and create a network between museums and superintendencies that process exhibition activities dedicated to these works.,502.0,
435,"Their international itinerance must be facilitated with slender procedures, forms of ""long -term rental"" accompanied by the 'Italy brand', with benefits of revenue and advertising for our cultural heritage.",502.0,
436,"Facilitation of the use of cultural heritage part of the population, also through the obligation to open public structures of artistic and cultural interest on festive days and providing for forms of incentive to the presence of families and school groups.",502.0,
437,Study and realization of new media for artistic heritage.,502.0,
438,"Currently our museums are devoid of dissemination websites, the few existing few are obsolete and unusable.",502.0,
439,"Access to modern technologies is not postponed, also to encourage new users - the generation of digital natives - holders of the new question.",502.0,
440,The distortion risk of historical cities under the blows of commercial needs must be checked and contrasted.,502.0,
441,"The characteristic elements of the historic centers or identity neighborhoods (Urban Liberty, Rationalism, etc.) must be defended as the popularity of Italian culture and attraction in turn.",502.0,
442,"Artisan shops, sector museums, bookstores, primary activities must be safeguarded through tax breaks, but also with an economy of scale, on the model of shopping centers.",502.0,
443,A road consortia policy must be encouraged with suitable tools.,502.0,
444,Reopening of the negotiation with the European Commission in order to agree on a regulatory solution to enhance and stabilize the bathing concessions in order to guarantee the continuity of business and the relaunch of direct investments and the survey.,502.0,
445,The challenge,,
446,13) Building the future starting from school and university,,
447,Italy must rethink its educational system: school and university must return to occupy that central role of training of the person who makes them an irreplaceable factor for the cultural and professional development of the nation.,506.0,
448,"In the field of school, it is necessary to rationalize public investments to ensure that resources are really used for the constant training of teachers and for the safety of educational institutions, which we imagine as cultural and aggregative poles for the territory in which they are inserted, also openbeyond the didactic time.",506.0,
449,"The University must attack waste and privileges to honor its social missions: teaching, research and active role in the development of the territory.",506.0,
450,"It is essential to reduce the time still excessively long, compared to other western states, for the achievement of professional qualifications, which represents a serious disadvantage of competitiveness for our nation.",506.0,
451,"Strengthen the link between the training system and the company and to re -evaluate humanistic culture, which constitutes one of Italy's most important tools for cultural growth.",506.0,
452,"Meritocracy, evaluation, transparency, quality and innovation must be the watchwords to be declined in all sectors in which our education and training system is divided, to build a society based on knowledge, culture and education.",506.0,
453,The choices:,,
454,"Restoration of the process of administrative and financial autonomy of educational and university institutions and combine it with serious criteria of responsibility, to ensure a more careful and more attentive management of the resources to the needs of the structures.",506.0,
455, ,,
456,"Revision of the geography of university institutions on the national territory, to cancel duplications, useless locations and reduce management costs.",506.0,
457,"Implementation of cultural and professional evaluation systems of the teaching class, to allow professors to best perform their educational, strategic for the development of Italy.",506.0,
458,"Incentive of the opening of educational and university institutions beyond the educational hours, relaunching agreements and conventions with sports, cultural and third sector associations, also in synergy with local authorities, to develop activities aimed at students, their families and the territory",506.0,
459,Enhancement of motor and sporting education both in primary school and in first and second grade secondary school.,506.0,
460,Sport must be recognized by the fundamental contribution it exerts as an instrument of inclusion and social growth of young people and teaching to follow a correct lifestyle.,506.0,
461,"For this reason, the 4th and 5th grade, years in which the relationship of the child with physical activity, of the teaching of motor activity by qualified personnel (IUSM) must be foreseen in the 4th and 5th grade.",506.0,
462,"Attention to the safety problem of all school structures, making the funds intended for school construction immediately allocated and not yet spent and excluding them from the stability pact immediately available.",506.0,
463,Affirmation of the centrality of the teaching function in the knowledge society.,506.0,
464,"Today the system is not able to satisfy the aspirations of the positive forces present in the school and university, with the serious risk of frustrating the legitimate expectations and to remove the best talents from the profession.",506.0,
465,"It is necessary to build a more efficient progression system of the career of teaching staff, under penalty of dispersion of human and professional capital, indispensable to achieve adequate levels of quality in the educational process.",506.0,
466,"Selling of the bureaucratic procedures to support the European mobility of Italian students, through the development of bilateral exchanges and new partnerships between universities and public research bodies.",506.0,
467,"Division of the ordinary funding fund to universities not only on the basis of merely quantitative criteria such as the number of members, but above all on parameters of efficiency, excellence, quality of services and research, adequate to the average of standard costs per student in the Member States of'European Union and OECD.",506.0,
468,"Furthermore, a share must also be intended for the financing of research checks and doctoral bags.",506.0,
469,Establishment of the fund for the loan of honor.,506.0,
470,The challenge,,
471,14) The network and the digital revolution: a great opportunity,,
472,National unity must also be guaranteed through digital infrastructure.,411.0,
473,"Digital divides, limits the possibilities of social and cultural integration, but also economic development.",411.0,
474,"The digitization process cannot be perceived by the ruling class as little more than an aesthetic tinsel, the ability of innovation and creativity of our productive fabric on which new wealth and competitiveness depend can grow only if the gap is recovered with other nations.",411.0,
475, ,,
476,Italy is among the less advanced countries of the G-20 for the penetration of broadband and development of the Internet economy.,411.0,
477,Our economy of the network is valid only 2% of GDP against 4.1% of industrialized countries.,411.0,
478,Only 15% of Italians use e-commerce against 43% of the EU average.,411.0,
479,Research shows that a country's innovation rate is linked to the penetration of the network.,411.0,
480,"Italy has an advantage, indisputable and not yet exploited.",411.0,
481,Over 95% of the productive fabric is represented by SMEs that make 70% of the total turnover and generate 80% of employees;,411.0,
482,"Internet penetration into companies with less than 10 employees is low, less than half.",411.0,
483,"Our type is compatible with the Internet economy precisely because it is characterized by flexible, agile companies, capable of being on the global market with adaptation speed, as the network requires.",411.0,
484,A potential exploited minimally.,411.0,
485,The choices:,,
486,Compliance with the program of the Italian digital agenda which provides for the spread of broadband throughout the national territory by 2013 and ultra broadband at 50% of the population by 2015,411.0,
487,"Support for the development of start -ups or business projects that act in the Internet economy sector, not only through the system of finding capital but also in bureaucratic streamlining and the tax facilitation in order to limit the risk of ""corporate drain"",That is, the escape of the best innovative ideas from our country.",411.0,
488,4% reduction in VAT on purchase and online sale of digital content to develop e-commerce activities.,411.0,
489,"Proposal for the insertion of training credits to students who commit themselves to the formation of non -""literate"" generations, to encourage digital inclusion.",411.0,
490,"Promotion and support for training projects on the development of the digitization of SMEs, in collaboration with universities and network operators and TLC.",411.0,
491,The challenge,,
492,15) The new Italians: immigration and integration,,
493,No nation can accommodate more people than it can accommodate and assist.,608.0,
494,"There is nothing 'humanitarian' in indiscriminately opening borders, and then allocating to a life of marginality and poverty who enters Italy.",608.0,
495,"The experience, even in the nations that are characterized by high multiracial vocation for the colonial season such as France or Great Britain, teaches that the integration paths are long and never discounted.",608.0,
496,"And that too often pockets of despair indiscriminately accepted in the most uncomfortable indigenous fabrics, generating social conflicts, criminal phenomena and extension of episodes of enslavement to organized crime.",605.0,
497,"The immigration/delinquency equation must be culturally fought, but the state must never lower their guard towards phenomena that decrease in citizens even only the perception of security, which must always be understood as the first guarantee for the realization of any form of freedom.",605.0,
498,"Governing the flows, controlling borders, imposing respect for legality, is the way to guarantee welcome, integration, solidarity.",605.0,
499,"An effective policy to which the center -right government had given the course was dismantled only by the war in Libya and the 'Arab spring', which generated a new wave of refugees.",605.0,
500,"Together with the intransigent contrast towards clandestinity, the path towards the full integration of the new citizens must proceed hand in hand.",608.0,
501,"In order for Italy to be the land of those who love it, know it, respects its constitution and cultural and religious traditions.",608.0,
502,The choices:,,
503,"Strengthening of the mechanism of bilateral agreements with the states of origin of foreigners in order to govern the flows, implementation of repatriation policies, coordination of security, diplomatic action on the Middle Eastern chessboard.",605.0,
504,"Use of new merchants of human beings, the spread of black work, corporal and exploitation.",605.0,
505,"Introduction incentive mechanisms to learning the Italian language, culture and Constitution.",608.0,
506,"Introduction, on request and without demagogical automatisms, of the right to Italian citizenship for the ""second generations"", not for simple birth on the national territory, but according to the principle that those who complete the entire cycle of compulsory school and demonstrate full integration ewill to obtain citizenship is to be considered titled to have it.",608.0,
507,The challenge,,
508,16) Environment and landscape: strategies for the territory,,
509,Development is a goal that has contrasts in itself with respect for the environment.,501.0,
510,"A modern conservative party is defined due to the desire to take care of the ground, air, water, life, to transmit the heritage inherited from future generations.",501.0,
511,The left has reduced the environmental vision to an ideological battle retrum against forms of interaction between man and nature.,501.0,
512,"Another coexistence is possible and can offer responses to energy, housing, infrastructure and economic development needs, through compliance with the sustainability parameters.",501.0,
513, ,,
514,"Italy's photography is disturbing: in ruins cultural heritage, building abuses, settlements in archaeological and valuable areas, at seismic or hydrogeological risk, with enormous exponential risks.",501.0,
515, ,,
516,"In the twentieth century there were over 12,600 dead, wounded and missing, thousands of houses and bridges destroyed, millions of kilometers of interrupted roads and railways.",501.0,
517,"The number of displaced people and homeless from 700,000 (75% due to floods).",501.0,
518,"It would take 44 billion to contain the hydrogeological risk, but with the allocations put in place by the government it will take more than 100 years for the safety of the territory.",501.0,
519,"It is also necessary to rethink the relationship between humans and animals, too often deprived of the dignity of living beings capable of feeling pain and reduced to objects for only economic interests.",501.0,
520,Closed in industrial farms that transform them into food machines even depriving them of sunlight.,501.0,
521,"Gandhi said that the civilization of a people is measured by the way in which animals treats: for this reason it is necessary to recover respect for them, treating them as living beings and not as objects to be used to maximize production.",501.0,
522,The choices:,,
523,"Priority to energy saving, with decisive and no longer postponable shares that can yield a 30% less consumption (and therefore of a bill).",501.0,
524,"It is urgently rationalizing and relaunching renewable sources: photovoltaic, solar thermal, wind, biomass, geothermal in the logic of horizontal distribution and self -production.",501.0,
525,"Having the courage to invest in research, heading, from industrialized country without nuclear power plants, the International Consortium for Nuclear Fusion, that is, clean nuclear power.",501.0,
526,"Investment in the consumption of local products, starting from agriculture, reducing the costs of transport and conservation, the relative pollution caused, supporting the local economy, respecting vocations and traditions of the places, producing well -being and health.",501.0,
527,"While understanding that the adoption of modern cultivation systems guarantees a quantity of production and presence on the previously unknown world markets, we believe that forms of strong reward must be foreseen towards those who work without the use of GMOs, the appeal to which they would risk distortingThe qualitative and non -quantitative tendency of our agricultural chain.",501.0,
528,"The cultivation of the earth, the pastoralism and the breeding are the centuries -old fruit of love for the territory and respect for the cycles of nature, wanting them to distort in the name of the frenetic desire to always and in any case arrange for each product, determines a general impoverishmentof the quality and specificity that make our heritage great and inimitable, and which constitute the element of the first and most immediate international recognition of the ""made in Italy"".",501.0,
529,No landfills or incinerators: it is the strategic objective to which to tend to in the medium-long term.,501.0,
530,The inspiring principle of the waste cycle is to reuse waste as a second raw material.,501.0,
531,"Throughout the world developed, the collected and recycled subjects are sold in industry.",501.0,
532,"We still throw themselves into landfills, perhaps illegally or without having waterproofed the soil and also pay man who receives them.",501.0,
533,"Produce less waste, prohibit unnecessary and expensive packaging, reintroduce the void to make, do the door -to -door collection, develop the industrial supply chain of recycled materials.",501.0,
534,"If this cycle is implemented, the residual quantity of waste is so scarce and so low energy value that it is not worth incinerating it, eliminating damage to environment and health.",501.0,
535,"By making the right investments and pursuing this policy, within a few years the aim can be achieved of making the great landfills and incinerators 'superfluous'.",501.0,
536,"In fact, incinerators can produce electricity only if they burn wood, paper and plastic.",501.0,
537,"And, in fact, today they work only because they improperly supported with the funding of the notorious Cip6 (share part of the electric bill that should help only renewable energies and instead in Italy it ends above all on the 'assimilable' sources).",501.0,
538,"Incentive of the reward system for the management of the territory and the landscape, passive constraints are an overcome system.",501.0,
539,Enhance the systems aimed at enhancing and sustainable development: recovery of historic centers with adequate administrative simplifications.,501.0,
540,"Yes to the widespread hotels, to the villages of the crafts, to the services for the cultural circuits and the tourist districts, to the incentives for the recovery and renovations of the buildings of historical value.",501.0,
541,"Promotion of relocations from the red areas, and therefore at risk, with building credits.",501.0,
542,"Eco-sustainable development of cities reconciling respect for the environment, quality of life and services for the community.",501.0,
543,Overcoming the quantitative dimension in urban development and increase in state investments with simplification of constraints for local administrations and companies that plan smart cities.,501.0,
544,"Building replacement, cubic rewards in exchange for the creation of modern and bio-architecture neighborhoods, instead of intensive ones, ex abusive, degraded and atomizing.",501.0,
545,"Incentivize the use of alternative scientific research methods to animal experimentation, already prohibited at European level in the cosmetic field, and guarantee the recovery of animals that have survived the experimentation.",501.0,
546,"To impose a minimum standard of wellness for animals in farms, which provides for an adequate space of movement even outdoors to guarantee a dignified life to animals and also the health of citizens.",501.0,
